SampleID	Group	Distance_to_Centroid	PCoA1	PCoA2	PCoA3	PCoA4	PCoA5	PCoA6	PCoA7	PCoA8	PCoA9	PCoA10	PCoA11	PCoA12	PCoA13	PCoA14	PCoA15	PCoA16	PCoA17	PCoA18	PCoA19	PCoA20	PCoA21	PCoA22	PCoA23	PCoA24	PCoA25	PCoA26	PCoA27	PCoA28	PCoA29	PCoA30	PCoA31
56	Short	0.0251270385155642	-0.0453297996360401	-0.0172994160088739	0.00767363623110104	0.00564090238456943	-0.0142237896938161	-0.00894151426099354	0.000867498060730916	-0.0133727781711695	0.00129787554924365	-0.00305505574350882	-0.00601949736507288	-0.00801207654959668	-0.0023068904221572	0.00561840849938583	-0.000722746618610805	0.0005421833655742	-0.000292101248735287	-0.000815300791539997	0.00382061237302197	-0.000751889719554781	-0.00289825835790977	-0.00495075523415266	0.00410188405291317	-0.0178469038139483	0.00953794718029839	0.00995400587970868	0.00333178698837408	-0.0130576679029464	-0.00960181857822094	-0.0143434242065418	-0.0165050382577045
101	Long	0.0135033686236318	-0.0117922079413311	0.00886858686653437	-0.00212985157563909	0.00389058513654928	-0.00535093352580721	0.00981842642242816	-0.00699868995404937	0.0125728245128791	0.00389546466060353	0.0196361545066315	0.0022285819269428	-0.00402569516756205	-0.000553507739976792	0.00107953870761792	0.00436611810616972	0.000280158773381658	0.000466023126732593	-0.000906829722953189	0.00142321904516558	-0.00606032193298081	0.0014464889441612	-0.0101989358011872	0.00304212197294371	-0.000807138638858381	-0.00252594638105326	-0.0138833777565766	-0.0152485590808198	0.000746109881192645	-0.00336024366362563	0.0131181478419332	0.0183306959461425
116	Long	0.055474697523872	-0.0434258227812717	0.0351596543695413	-0.0394956352167556	0.0142725591012582	-0.02253337273069	0.00223612593657235	0.00672350715846462	-0.00593227243843637	-0.00910747846361065	0.00121639452012733	0.000207655840353346	0.00565991412683161	0.000895735952272038	-0.000521857715367259	-0.000704710978350084	6.07020655898177e-05	-0.000106492842009593	-9.99137865967795e-05	-0.00019684131052155	0.00171499512955481	-0.00157307678699937	0.00381319295027359	-0.00360153162902718	-0.00303398308903366	-0.00461711393518926	-0.0063013266685906	0.000444473508304687	-0.0341880863996648	0.00776482591129528	0.0368028336989334	0.000249857570762391
57	Short	0.0456442857114172	-0.0642577345197087	0.0402345132538739	0.0245434311447164	0.00420362999804546	-0.00619766786705944	0.00114429400421426	-0.0130077336092079	-0.00316321723862283	0.00549834360606097	-0.00603941497471588	0.00891980399405182	0.00184331703352773	-0.0051591941129085	0.00172587607264153	0.0015437247828685	0.000121893033327265	0.000242943788696401	0.000541341863029257	-0.00173519988664617	-0.00366493734643469	-0.00352295431810924	0.00663729662417036	0.00767248980118056	0.00235475219824366	0.012030926955586	0.00412352607977584	-0.00524736395205509	0.00833298178150458	-0.0121740129942362	0.0403329024615873	-0.0404084091255555
87	Medium	0.0993915011364574	0.116397968556591	0.0684623031764612	-0.00568419791579507	-0.0166090201397751	0.000494561246917817	-0.00593673111400704	-0.00427358737545782	0.00227442526772343	-0.00182795260104587	-8.65778574147211e-05	0.000134668733213628	0.00109303199645484	0.000598695177162668	0.000233647952497075	0.000210078780185847	-0.000322354126721749	-0.000123828567828311	5.95490146234638e-06	8.98843598605883e-05	5.37933277006738e-05	-0.000592740262486103	-0.000217180539982937	0.00270316340470272	-0.00644289589815318	6.1116231574132e-05	-0.00208247267142453	-0.00588271975768193	-0.00353085456278417	0.00666690497470287	-0.0645208035975999	-0.0487833887676487
58	Short	0.0159460995227676	-0.0327942177253455	-0.00648118276205531	0.0014006622942477	-0.00938868759808047	-0.00616779975320866	-0.00273023719656365	-0.00863846072412412	0.000237809578312562	-0.0115701149254246	-0.00278184477943732	-0.00385126410745613	0.00146710621853309	0.0117271315518518	0.00616003941096209	-0.000274647688007086	-0.00105796733306554	0.0012113522081656	-0.000105338164405217	-0.0039601938944744	-0.000349305496943184	0.00295165256981835	-0.00832868224408184	-0.0073176569621842	0.00338460615996206	0.0140372747742301	-0.0045451023461269	0.00854111291135908	-0.00108329313366262	-0.0129158146294478	-0.00781652808675655	-0.00138683104320488
103	Medium	0.0471006203151063	0.0513527986852456	0.00779126041528764	0.0206119427297163	0.00682940811767039	0.0328632351044708	0.021537427659698	0.00405546860465565	-0.0024066804695933	-0.0035409073902803	0.00261018587201937	-0.00422564414229874	-0.0011467920964558	-0.00322907079909073	0.00077153779591579	9.36060633549398e-06	-0.000105000589198558	-2.75576943457743e-05	7.81818310548733e-06	-0.000169455465283313	0.000627432447885158	0.000480284965756508	-0.00172126207653752	-0.000131825598262473	0.0115760221867836	0.00570199522440236	0.0125609371271208	0.00151516408885501	-0.0372706721530787	-0.00973645810468721	0.000141266205773356	0.00885940774865978
118	Short	0	-0.0235301305604601	-0.00651811643893733	-0.0125880222859316	-0.0129771183170223	0.0128968601425352	-0.00721916228853507	0.00527981801148733	-0.00104503150075571	8.64599483480839e-05	0.00115246590769938	-0.00589329417828945	0.0107679605641274	-0.00376740785024559	0.0032572564471114	0.00570266357044855	0.00213976986944698	0.000109472862070252	0.000234659989560461	0.000567248880175161	-0.00838757899452831	-0.0106786165353495	0.000468356604067024	-0.00717886898748045	0.00352709598842206	-0.00669818075593862	0.00619477374551198	0.0113230869692912	0.0074997454292856	-0.00206037672168405	-0.0103434053203593	0.0146610336635461
59	Medium	0.033768713365741	0.0356504781997261	-0.00368239767710594	0.00642982007781241	0.0223248740823236	-0.0231681013123734	0.0118465190073024	-0.0147543524860831	-0.00985001837880308	-0.00719995134009326	-0.00676027784452246	0.00104450153822676	-0.00447788464138484	-0.00235260851349893	0.00132955169023419	-0.00173904566448622	0.00152680085657999	0.000259367065206084	5.3794825571744e-05	-6.53834023136195e-05	-0.00229678526861481	0.000367443647756968	-0.00303814196418034	-0.00744246621284547	0.011486964995167	-0.0223005696008648	0.00921975091406001	-0.00153102954405	0.0123275339653908	0.00848645056625186	-0.0191917488333536	-0.00130185359685231
104	Medium	0.0163994530568889	-0.00446121049466845	-0.00538285301634977	0.00261687296675862	0.00593652118625023	-0.00406447320055963	-0.0036096927691665	-0.0024714010964841	-0.00156504370038388	-0.000362979603365093	0.000604380228002529	0.00341861553239885	-0.00113902096383846	0.00707454644060028	-0.00349785139724457	0.00575174891710506	-0.00806057980617235	-0.00196394704949255	0.000911330282934834	0.00117382597121238	0.00012050181456239	-0.0026971643252743	-0.000859506798873869	-0.00476528082505293	0.00252188140673642	-0.000472715720933846	0.00791017141623276	-0.00519344541849499	0.00101423302528535	-0.00532961792699374	-0.00325062616658563	0.012488722026474
