SampleID	Group	Distance_to_Centroid	PCoA1	PCoA2	PCoA3	PCoA4	PCoA5	PCoA6	PCoA7	PCoA8	PCoA9	PCoA10	PCoA11	PCoA12	PCoA13	PCoA14	PCoA15	PCoA16	PCoA17	PCoA18	PCoA19	PCoA20	PCoA21	PCoA22	PCoA23	PCoA24	PCoA25	PCoA26	PCoA27	PCoA28	PCoA29	PCoA30	PCoA31
39	Long	0.559337303915228	0.052548268175971	0.128605752827822	-0.13221770723344	-0.180530134983505	-0.00983211541237453	0.11659148618129	-0.0504117400744385	0.143860733441492	-0.177156526967377	0.0535812281237915	-0.0939576288444567	-0.0380387242560803	0.137616395259112	-0.0104502668807826	-0.125213575801061	0.0335914090964189	-0.14973109119508	-0.0214910578135482	0.0104884016826861	0.0257307883710236	0.0306577064102859	0.0164209070243405	0.141002723676106	0.108834561506571	0.200848205050478	-0.1176353511379	-0.143202212054622	0.102470220782699	0.0935400685382038	-0.0542783785635959	0.0547549332639891
99	Short	0.544153790977994	-0.0102119414806969	-0.065623132342507	0.124669820742273	-0.118786001560971	0.169916835863461	0.209116247061543	-0.0431519955748919	-0.069275166666935	0.0715718299841438	0.0161015728084229	0.137397768905186	-0.0457774304850696	-0.014436797251702	-0.037578073289292	-0.0131408328649685	0.00432026690628311	-0.198913602138296	-0.140205773522756	0.162806046361837	-0.00962350242153576	-0.218088236357337	-0.0544155221674597	-0.0282864107010807	-0.13426420525048	0.0144770492793734	0.135685714430406	0.0377046668271006	-0.00945491685427902	0.0870850044883588	0.0483190081149407	0.11987741226915
40	Short	0.699954290839087	-0.341392322501132	-0.139724514336894	-0.344647902264505	0.00873000524156921	0.15772096036704	-0.00921839744960724	0.0278200448219508	0.0451720087192791	-0.148707425194454	0.00408223031050962	0.0743019699539875	0.349981912385025	-0.182580922772808	-0.0626801705947418	-0.0890016888440568	0.0348926449406162	0.0301120240318689	-0.0929483139091636	-0.0312709436348304	-0.0023612002818541	-0.00779665787367133	-0.00617777437351019	-0.00405464144751941	-0.00675759193579799	-0.0305240661041554	-0.00550801170853161	-0.00444943191473696	-0.0201802317607761	-0.00157223465219441	-0.00312172901382503	-0.00748506421914061
100	Medium	0.614603025030635	-0.0749062994831562	-0.108936508846755	0.114887252449452	-0.163246245557414	0.0843961323825158	0.15117082889543	0.209884640534447	-0.0683005007107397	0.237292456493832	-0.117798237795016	-0.221633754967894	0.193681105018787	0.0994791220431221	-0.161645260762543	0.0652458088043869	-0.019650391532592	-0.00308394937141003	0.17522874055172	0.0159284984322988	-0.0317982390284104	0.0105185192559184	0.016094226980477	0.127605492618394	-0.0130237855500985	0.00438815915616086	-0.0525005940531852	0.0151758286534093	0.0333371134561854	-0.0482629763631938	0.0384863694638453	-0.0424426371021173
115	Short	0.528756860021712	0.153120622962277	0.0490603818620667	-0.0879617011931094	-0.0407483303772515	-0.00182196505578715	0.00683309853837494	-0.00544254401499754	-0.101941286066363	0.0020413490797353	0.185049095180545	-0.0683147467051699	-0.016063504498711	0.0356792490844752	-0.0294629082928	0.060090589216433	0.0729200748245944	-0.0598803380162911	-0.0629237291795258	0.0492767935206979	-0.0346490782817246	0.0274385794365364	-0.187234828927437	0.0725322304715865	0.0817747412012237	-0.243323443041629	-0.113340015917696	-0.0124253880691972	-0.174018673507964	-0.135998917707489	-0.128984535736105	0.11210527970861
41	Medium	0.716885942820458	-0.403982573048382	-0.188784521999532	-0.320038761299949	0.0763946620916483	0.200912176423477	-0.054401567542713	-0.00575197465958992	-0.0570573688230421	0.0647951748236989	-0.0554372340900898	-0.0541692965232569	-0.338179270320624	0.149102395454469	0.0976930627160906	0.0780439127411014	-0.0130205220171197	0.00356379028843836	0.0712642779539639	0.0173702628615557	0.00833180171793139	0.0228541515323544	-0.00962314795012241	-0.00150992145602779	0.00585887433327871	-0.000197825878635089	0.0188974909079084	-0.0157339702588849	-0.00413637488008224	-0.0082205161149655	0.0138128021504975	-0.00583965094095066
56	Short	0.551683665748656	0.089836252915259	0.0385175327676559	0.0250403565360325	0.0673042886348399	0.0709819671016928	0.192917167651339	0.0195848952823675	-0.0263000649574738	0.0137949429938428	0.100526867823685	0.0815848626393286	-0.0954445190749818	-0.288365152841891	0.129964360625374	0.0802460378736148	-0.00805988852813734	-0.0658927421957718	0.140708969793483	-0.252735208714021	-0.00480894706721501	-0.0276471256114509	0.0539732397114296	0.136618682029091	-0.0564466738447843	-0.0964692968083398	-0.0336274724308062	-0.137399205896375	0.0703368993709277	0.00777339007512036	0.0459905986331032	-0.0263035796981328
101	Long	0.579672437929095	0.00229259852955565	0.106492914167279	0.00449541270816536	-0.0908774829815679	-0.00540206691308604	0.22877842644111	-0.125821713502201	0.218641901326181	-0.199260098862158	-0.094629622850814	-0.218448226484503	-0.0829468099983044	-0.0830477435036645	-0.027150386453411	-0.0336175978717133	-0.0738384226096036	0.141297359493086	0.113953968938813	0.0650383591631059	0.0100944679171695	-0.0669172014004188	-0.0476887257958182	-0.148719719752106	0.0555677935077044	-0.157800351338556	0.0924507429531052	0.0800237894857894	0.0303114301407843	-0.0318846345482154	0.0360187986714487	-0.0161420073077145
116	Long	0.639340059431567	-0.281880779608237	0.251096880103177	0.157928316876365	0.00953461472994932	-0.0471431113531069	0.040353853221184	0.298100246341956	-0.12522977871769	-0.169792101249695	0.0611763144001686	0.093497658667091	-0.0268545530160927	0.163598956801704	-0.0813208922653091	0.0771481180739446	-0.0959692176460579	0.0392333142269205	-0.1064890383825	-0.0879179564574288	0.0648732333071309	-0.0663804057960454	0.105631350435282	-0.134304732627022	0.0323112630430063	-0.0931891232573591	-0.0630939305633821	-0.0533501405343335	0.0242536886853594	0.0340084957261746	-0.0106148817049499	-0.011493900072023
57	Short	0.549223750401337	0.0690327772757326	0.088524005095426	-0.0463328511906778	-0.218477458625081	0.087959714975022	0.111648128927766	-0.0654743257379384	-0.123449126389192	0.0877942530481973	0.134861494494829	0.109246833448597	-0.0374368848313886	-0.00657715807213478	-0.0384141710489535	0.00264164652960585	0.0022950453536357	0.102467783593948	-0.0824641951120866	-0.136801584482541	-0.139745707696421	0.155601923886606	0.0599238548062452	-0.0764167907088496	0.147258034055076	0.155046746990552	0.157297785606862	0.104827428621323	0.0153182117516286	-0.149432284819582	0.00725048657534159	-0.0159242089697337
